kps 0.2
kis 0.25

kpp 40
kip 90
kdp 2

pitch set point, pitch, speed set point, speed, filtered speed
0.85,0.86,0.00,0.00,-0.72
0.85,0.86,0.00,0.00,-0.70
0.84,0.77,0.00,0.00,-0.69
0.84,0.71,0.00,-0.50,-0.66
0.84,0.71,0.00,-0.50,-0.64
0.83,0.68,0.00,-1.00,-0.63
0.83,0.68,0.00,-1.00,-0.61
0.83,0.73,0.00,-1.50,-0.60
0.83,0.73,0.00,-1.00,-0.60
0.83,0.88,0.00,-0.50,-0.61
0.83,0.96,0.00,-0.50,-0.61
0.84,0.99,0.00,-0.50,-0.61
0.84,1.05,0.00,0.50,-0.61
0.83,1.01,0.00,0.00,-0.60
0.83,1.01,0.00,0.00,-0.59
0.83,0.92,0.00,0.00,-0.57
0.83,0.86,0.00,-0.50,-0.55
0.82,0.85,0.00,0.00,-0.53
0.82,0.83,0.00,-1.00,-0.51
0.82,0.86,0.00,-1.00,-0.50
0.82,0.87,0.00,-0.50,-0.49
0.81,0.87,0.00,-1.00,-0.49
0.82,0.94,0.00,-1.00,-0.48
0.82,1.03,0.00,-1.00,-0.49
0.82,1.08,0.00,0.00,-0.49
0.82,1.13,0.00,0.00,-0.50
0.82,1.11,0.00,0.50,-0.49
0.82,1.06,0.00,1.00,-0.48
0.81,1.06,0.00,0.50,-0.46
1.01,1.00,1.00,0.00,-0.43
1.00,0.96,1.00,0.00,-0.40
1.00,0.96,1.00,-0.50,-0.37
1.00,0.91,1.00,-1.00,-0.35
1.20,0.94,2.00,-1.00,-0.33
1.20,0.97,2.00,-1.00,-0.33
1.20,0.97,2.00,-1.00,-0.33
1.20,1.01,2.00,-0.50,-0.33
1.01,1.10,1.00,-1.00,-0.34
1.01,1.19,1.00,-0.50,-0.35
1.01,1.26,1.00,-0.50,-0.37
1.02,1.31,1.00,0.00,-0.38
1.02,1.26,1.00,0.50,-0.38
1.22,1.26,2.00,1.00,-0.38
1.22,1.17,2.00,0.50,-0.36
1.22,1.12,2.00,0.00,-0.35
1.22,1.13,2.00,0.00,-0.32
1.42,1.13,3.00,-1.00,-0.30
1.42,1.11,3.00,-0.50,-0.29
1.42,1.09,3.00,-1.00,-0.28
1.42,1.09,3.00,-1.00,-0.28
1.43,1.12,3.00,-1.50,-0.29
1.43,1.13,3.00,-1.50,-0.30
1.44,1.26,3.00,-0.50,-0.33
1.45,1.44,3.00,-1.00,-0.35
1.46,1.54,3.00,0.00,-0.38
1.46,1.61,3.00,0.00,-0.40
1.47,1.61,3.00,0.50,-0.41
1.47,1.55,3.00,1.50,-0.41
1.48,1.45,3.00,0.50,-0.40
1.68,1.43,4.00,0.00,-0.38
1.68,1.48,4.00,-0.50,-0.36
1.68,1.47,4.00,-1.00,-0.34
1.68,1.47,4.00,-1.50,-0.33
1.68,1.47,4.00,-1.00,-0.33
1.69,1.44,4.00,-1.50,-0.34
1.70,1.47,4.00,-1.50,-0.36
1.71,1.50,4.00,-1.00,-0.39
1.72,1.62,4.00,-1.50,-0.42
1.73,1.82,4.00,-1.00,-0.45
1.74,1.94,4.00,0.00,-0.48
1.75,1.94,4.00,0.50,-0.51
1.76,2.05,4.00,1.00,-0.52
1.76,2.05,4.00,0.50,-0.52
1.76,1.98,4.00,1.00,-0.51
1.76,2.01,4.00,0.50,-0.48
1.76,2.01,4.00,-0.50,-0.46
1.96,1.96,5.00,0.00,-0.43
1.96,1.96,5.00,0.00,-0.40
1.96,2.03,5.00,-1.00,-0.38
1.96,2.02,5.00,-0.50,-0.36
1.97,2.08,5.00,-1.00,-0.35
1.97,2.12,5.00,-0.50,-0.34
1.98,2.14,5.00,-1.00,-0.34
1.98,2.16,5.00,-0.50,-0.34
1.99,2.16,5.00,0.00,-0.34
1.99,2.26,5.00,-0.50,-0.34
2.00,2.32,5.00,0.00,-0.34
2.00,2.38,5.00,0.00,-0.34
2.01,2.40,5.00,0.00,-0.34
2.01,2.41,5.00,1.00,-0.33
2.01,2.43,5.00,0.00,-0.31
2.01,2.43,5.00,0.50,-0.29
2.02,2.49,5.00,1.00,-0.27
2.01,2.50,5.00,-0.50,-0.24
2.01,2.50,5.00,0.50,-0.21
2.01,2.47,5.00,0.00,-0.18
2.01,2.48,5.00,0.00,-0.15
2.01,2.51,5.00,-0.50,-0.13
2.01,2.51,5.00,0.00,-0.11
2.02,2.62,5.00,0.00,-0.09
2.02,2.70,5.00,0.00,-0.08
2.02,2.77,5.00,0.00,-0.06
2.02,2.82,5.00,0.00,-0.05
2.03,2.87,5.00,1.00,-0.04
2.03,2.87,5.00,1.00,-0.02
2.03,2.93,5.00,1.00,0.01
2.03,2.93,5.00,0.50,0.04
2.02,2.96,5.00,1.50,0.07
2.02,2.95,5.00,0.50,0.11
2.02,2.97,5.00,1.00,0.16
2.01,3.02,5.00,1.00,0.20
2.01,3.02,5.00,1.00,0.24
2.00,3.05,5.00,1.00,0.29
2.00,3.04,5.00,1.00,0.33
2.00,3.03,5.00,0.50,0.38
1.99,3.03,5.00,1.00,0.42
1.99,3.04,5.00,1.00,0.46
1.98,3.07,5.00,1.00,0.50
1.98,3.07,5.00,0.50,0.54
1.98,3.12,5.00,2.00,0.58
1.97,3.14,5.00,1.00,0.62
1.97,3.16,5.00,1.50,0.66
1.97,3.16,5.00,1.00,0.71
1.96,3.13,5.00,1.50,0.75
1.96,3.13,5.00,0.50,0.79
1.95,3.14,5.00,2.00,0.83
1.95,3.14,5.00,0.50,0.86
1.95,3.15,5.00,2.50,0.90
1.94,3.16,5.00,1.00,0.94
1.94,3.18,5.00,1.50,0.98
1.94,3.19,5.00,1.50,1.01
1.93,3.19,5.00,1.50,1.05
1.93,3.23,5.00,1.50,1.09
1.93,3.23,5.00,1.50,1.12
1.92,3.23,5.00,2.00,1.16
1.92,3.21,5.00,1.50,1.19
1.92,3.20,5.00,1.50,1.23
1.91,3.19,5.00,1.50,1.26
1.91,3.19,5.00,1.50,1.29
1.91,3.21,5.00,2.00,1.33
2.11,3.23,6.00,1.50,1.36
2.11,3.26,6.00,2.00,1.39
2.10,3.28,6.00,1.50,1.41
2.10,3.27,6.00,2.50,1.44
2.10,3.26,6.00,1.50,1.48
2.10,3.26,6.00,1.50,1.51
2.10,3.27,6.00,2.00,1.53
2.10,3.28,6.00,1.50,1.56
2.10,3.31,6.00,2.50,1.58
2.10,3.32,6.00,1.50,1.61
2.10,3.33,6.00,2.00,1.63
2.10,3.33,6.00,1.50,1.66
2.10,3.35,6.00,2.00,1.68
2.10,3.35,6.00,1.50,1.69
2.10,3.37,6.00,2.50,1.71
2.10,3.39,6.00,2.00,1.73
2.10,3.40,6.00,2.00,1.75
2.10,3.41,6.00,1.50,1.77
2.10,3.41,6.00,1.50,1.79
2.10,3.44,6.00,2.50,1.80
2.10,3.48,6.00,2.00,1.81
2.10,3.49,6.00,2.00,1.83
2.11,3.51,6.00,2.00,1.84
2.11,3.52,6.00,1.50,1.86
2.11,3.54,6.00,2.50,1.87
2.11,3.54,6.00,1.50,1.88
2.11,3.57,6.00,2.50,1.89
2.11,3.58,6.00,2.50,1.90
2.12,3.58,6.00,2.00,1.92
2.12,3.59,6.00,2.50,1.93
2.12,3.59,6.00,2.00,1.95
2.12,3.59,6.00,1.50,1.97
2.12,3.60,6.00,3.00,1.98
2.12,3.60,6.00,2.00,2.00
2.12,3.63,6.00,2.50,2.01
2.12,3.63,6.00,2.50,2.03
2.12,3.64,6.00,2.50,2.05
2.12,3.65,6.00,2.50,2.07
2.12,3.65,6.00,2.00,2.10
2.12,3.65,6.00,3.00,2.12
2.12,3.65,6.00,3.00,2.14
2.12,3.66,6.00,2.50,2.17
2.11,3.67,6.00,2.50,2.20
2.11,3.63,6.00,3.00,2.23
2.11,3.64,6.00,3.00,2.26
2.11,3.64,6.00,1.50,2.29
2.11,3.64,6.00,3.50,2.32
2.10,3.64,6.00,3.00,2.35
2.10,3.65,6.00,3.00,2.38
2.10,3.67,6.00,2.50,2.41
2.09,3.68,6.00,3.00,2.44
2.09,3.69,6.00,2.50,2.47
2.09,3.69,6.00,2.50,2.50
2.09,3.68,6.00,4.00,2.53
2.09,3.69,6.00,3.00,2.56
2.08,3.68,6.00,2.50,2.59
2.08,3.69,6.00,3.50,2.63
2.08,3.67,6.00,3.00,2.66
2.07,3.67,6.00,2.00,2.69
2.07,3.66,6.00,4.50,2.71
2.07,3.66,6.00,2.00,2.74
2.07,3.66,6.00,4.00,2.77
2.06,3.62,6.00,3.50,2.80
2.06,3.60,6.00,3.00,2.84
2.06,3.59,6.00,4.00,2.87
2.05,3.59,6.00,2.00,2.90
2.05,3.61,6.00,4.00,2.93
2.05,3.61,6.00,3.50,2.96
2.04,3.60,6.00,3.00,2.99
2.04,3.62,6.00,3.50,3.02
2.04,3.64,6.00,4.00,3.05
2.03,3.61,6.00,3.50,3.08
2.03,3.61,6.00,2.50,3.11
2.03,3.57,6.00,4.50,3.14
2.03,3.55,6.00,4.00,3.17
2.02,3.55,6.00,3.50,3.21
2.02,3.52,6.00,3.50,3.24
2.01,3.49,6.00,3.50,3.28
2.01,3.49,6.00,2.50,3.30
2.01,3.50,6.00,5.00,3.33
2.01,3.50,6.00,2.50,3.35
2.00,3.49,6.00,5.00,3.38
2.00,3.48,6.00,3.50,3.41
2.00,3.49,6.00,4.00,3.44
1.99,3.46,6.00,4.00,3.47
1.99,3.46,6.00,3.50,3.50
1.99,3.46,6.00,4.50,3.53
1.98,3.43,6.00,3.50,3.56
1.98,3.40,6.00,4.50,3.59
1.98,3.41,6.00,3.50,3.62
1.97,3.39,6.00,4.00,3.65
1.97,3.38,6.00,4.00,3.67
1.97,3.38,6.00,2.50,3.70
1.97,3.32,6.00,5.00,3.71
1.96,3.35,6.00,4.50,3.73
1.96,3.33,6.00,4.00,3.76
1.96,3.30,6.00,4.50,3.79
1.95,3.32,6.00,4.00,3.81
1.95,3.32,6.00,3.00,3.84
1.95,3.29,6.00,5.50,3.86
1.95,3.29,6.00,3.00,3.88
1.94,3.26,6.00,5.50,3.90
1.94,3.26,6.00,4.00,3.93
1.94,3.23,6.00,4.50,3.96
1.93,3.24,6.00,4.00,3.98
1.93,3.24,6.00,3.00,4.01
1.93,3.26,6.00,5.50,4.02
1.93,3.26,6.00,3.50,4.04
1.93,3.25,6.00,5.50,4.06
1.92,3.25,6.00,4.00,4.09
1.92,3.22,6.00,4.50,4.11
1.92,3.21,6.00,4.50,4.13
1.92,3.21,6.00,3.00,4.15
1.91,3.18,6.00,5.50,4.17
1.91,3.18,6.00,4.50,4.19
1.91,3.14,6.00,4.50,4.21
1.91,3.17,6.00,4.00,4.23
1.91,3.14,6.00,4.50,4.25
1.90,3.15,6.00,5.00,4.26
1.90,3.15,6.00,3.00,4.28
1.90,3.15,6.00,5.50,4.29
1.90,3.16,6.00,4.50,4.31
1.90,3.13,6.00,5.00,4.32
1.90,3.12,6.00,4.50,4.34
1.90,3.11,6.00,4.50,4.36
1.89,3.11,6.00,3.50,4.38
1.89,3.18,6.00,5.50,4.39
1.89,3.18,6.00,3.50,4.40
1.89,3.16,6.00,6.00,4.42
1.89,3.15,6.00,4.50,4.43
1.89,3.14,6.00,5.00,4.45
1.88,3.15,6.00,5.00,4.47
1.88,3.15,6.00,3.00,4.49
1.88,3.12,6.00,6.50,4.50
1.88,3.13,6.00,5.00,4.52
1.87,3.11,6.00,4.50,4.55
1.87,3.10,6.00,5.00,4.57
1.87,3.09,6.00,5.00,4.59
1.87,3.07,6.00,5.00,4.62
1.86,3.07,6.00,4.00,4.64
1.86,3.08,6.00,6.50,4.66
1.86,3.05,6.00,5.00,4.69
1.85,3.00,6.00,5.00,4.72
1.85,2.97,6.00,5.00,4.74
1.84,2.97,6.00,5.00,4.77
1.84,2.97,6.00,3.50,4.79
1.84,2.96,6.00,6.50,4.81
1.83,2.96,6.00,4.00,4.83
1.83,2.95,6.00,7.00,4.85
1.83,2.97,6.00,5.00,4.87
1.82,2.98,6.00,5.50,4.90
1.82,2.95,6.00,5.00,4.93
1.81,2.95,6.00,4.00,4.96
1.81,2.94,6.00,7.00,4.98
1.81,2.88,6.00,5.00,5.01
1.80,2.89,6.00,5.00,5.03
1.80,2.88,6.00,5.50,5.06
1.79,2.85,6.00,5.00,5.08
1.79,2.90,6.00,5.50,5.10
1.79,2.90,6.00,4.00,5.12
1.79,2.86,6.00,7.00,5.14
1.78,2.83,6.00,5.50,5.16
1.78,2.80,6.00,5.00,5.18
-0.64,2.73,-6.00,5.00,5.20
-0.65,2.76,-6.00,5.00,5.22
-0.66,2.76,-6.00,4.00,5.23
-0.68,2.74,-6.00,8.00,5.23
1.72,2.74,6.00,4.00,5.25
1.72,2.72,6.00,8.00,5.27
1.71,2.60,6.00,5.50,5.29
1.71,2.52,6.00,6.00,5.33
1.70,2.41,6.00,6.00,5.36
1.70,2.41,6.00,3.50,5.39
1.69,2.41,6.00,7.50,5.41
1.69,2.41,6.00,4.00,5.43
1.69,2.36,6.00,7.00,5.45
1.68,2.39,6.00,5.50,5.48
1.68,2.34,6.00,6.00,5.50
1.67,2.28,6.00,6.00,5.52
1.67,2.28,6.00,4.00,5.55
1.67,2.29,6.00,7.00,5.56
1.66,2.23,6.00,6.50,5.58
1.66,2.25,6.00,5.50,5.60
1.65,2.22,6.00,6.00,5.63
1.65,2.23,6.00,6.00,5.65
1.65,2.19,6.00,6.00,5.67
1.64,2.19,6.00,4.00,5.69
1.64,2.16,6.00,7.50,5.70
1.64,2.12,6.00,5.50,5.72
1.63,2.10,6.00,5.50,5.73
1.63,2.09,6.00,6.00,5.75
1.63,2.10,6.00,5.50,5.76
1.63,2.10,6.00,4.00,5.76
1.63,2.08,6.00,7.50,5.76
1.63,2.08,6.00,4.50,5.76
1.63,2.05,6.00,7.00,5.76
1.63,2.02,6.00,6.00,5.77
1.63,2.02,6.00,5.50,5.77
1.63,2.01,6.00,6.00,5.78
1.63,2.01,6.00,4.00,5.78
1.63,2.04,6.00,7.50,5.78
1.63,1.97,6.00,5.50,5.78
1.63,1.97,6.00,5.50,5.78
1.63,1.95,6.00,5.50,5.78
1.63,1.95,6.00,6.00,5.78
1.63,1.99,6.00,5.50,5.78
1.63,1.99,6.00,4.00,5.77
1.63,1.99,6.00,8.00,5.77
1.63,2.01,6.00,5.50,5.76
1.63,2.03,6.00,6.00,5.77
1.63,1.97,6.00,6.00,5.77
1.63,1.95,6.00,5.50,5.77
1.63,1.95,6.00,4.00,5.77
1.63,1.95,6.00,7.50,5.76
1.64,1.95,6.00,4.00,5.76
1.64,1.97,6.00,7.00,5.75
1.64,2.00,6.00,6.00,5.75
1.64,2.05,6.00,5.50,5.75
1.64,2.01,6.00,6.00,5.75
1.64,2.01,6.00,4.00,5.75
1.64,1.98,6.00,7.50,5.74
1.64,1.97,6.00,5.00,5.74
1.64,1.99,6.00,6.00,5.74
1.64,2.03,6.00,5.50,5.74
1.64,2.05,6.00,6.00,5.74
1.64,2.03,6.00,5.00,5.73
1.65,2.03,6.00,4.50,5.72
1.65,2.04,6.00,7.50,5.71
1.65,2.02,6.00,5.50,5.71
1.65,2.05,6.00,6.00,5.71
1.65,2.05,6.00,5.50,5.71
1.65,2.07,6.00,6.00,5.71
1.65,2.07,6.00,4.50,5.71
1.65,2.08,6.00,7.00,5.71
1.65,2.08,6.00,4.50,5.71
1.65,2.16,6.00,7.00,5.71
1.65,2.10,6.00,6.00,5.71
1.65,2.16,6.00,6.00,5.72
1.65,2.15,6.00,5.50,5.72
1.65,2.15,6.00,5.00,5.73
1.65,2.16,6.00,7.50,5.73
1.65,2.16,6.00,4.00,5.74
1.65,2.17,6.00,7.50,5.75
1.64,2.22,6.00,5.50,5.75
1.64,2.18,6.00,6.00,5.76
1.64,2.23,6.00,6.00,5.77
1.64,2.23,6.00,4.00,5.78
1.64,2.21,6.00,7.50,5.78
1.64,2.23,6.00,6.00,5.79
1.64,2.23,6.00,5.50,5.80
1.64,2.21,6.00,6.00,5.81
1.63,2.26,6.00,5.50,5.81
1.63,2.20,6.00,6.50,5.82
1.63,2.20,6.00,4.00,5.82
1.63,2.30,6.00,8.00,5.82
1.63,2.31,6.00,6.50,5.83
1.63,2.36,6.00,5.50,5.85
1.63,2.33,6.00,6.00,5.86
1.62,2.31,6.00,6.50,5.87
1.62,2.31,6.00,4.00,5.88
1.62,2.30,6.00,8.00,5.89
1.62,2.30,6.00,4.50,5.90
1.62,2.35,6.00,7.50,5.90
1.61,2.37,6.00,6.00,5.92
1.61,2.37,6.00,6.50,5.93
1.61,2.38,6.00,6.50,5.95
1.61,2.38,6.00,4.50,5.97
1.60,2.36,6.00,8.00,5.98
1.60,2.32,6.00,6.50,6.00
1.59,2.26,6.00,6.00,6.02
1.59,2.29,6.00,6.50,6.04
1.59,2.29,6.00,6.00,6.06
1.58,2.29,6.00,6.50,6.09
1.58,2.29,6.00,4.50,6.10
1.58,2.27,6.00,8.00,6.11
1.57,2.25,6.00,6.00,6.13
1.57,2.26,6.00,7.00,6.15
1.56,2.25,6.00,6.00,6.16
1.56,2.28,6.00,6.00,6.18
1.56,2.28,6.00,5.00,6.19
1.56,2.26,6.00,8.00,6.20
1.55,2.26,6.00,4.50,6.21
1.55,2.27,6.00,8.00,6.22
1.55,2.29,6.00,6.50,6.23
1.55,2.27,6.00,6.50,6.25
1.54,2.31,6.00,6.00,6.26
1.54,2.31,6.00,5.00,6.27
1.54,2.31,6.00,8.00,6.28
1.54,2.31,6.00,5.00,6.28
1.54,2.28,6.00,8.00,6.29
1.53,2.24,6.00,6.00,6.30
1.53,2.29,6.00,6.00,6.32
1.53,2.28,6.00,6.50,6.32
1.53,2.28,6.00,4.00,6.33
1.53,2.30,6.00,8.50,6.32
1.53,2.25,6.00,6.50,6.32
1.53,2.28,6.00,6.50,6.33
1.52,2.27,6.00,6.50,6.34
1.52,2.27,6.00,6.50,6.35
1.52,2.28,6.00,6.00,6.36
1.52,2.28,6.00,5.00,6.36
1.52,2.29,6.00,8.50,6.36
1.52,2.30,6.00,7.00,6.37
1.51,2.29,6.00,6.00,6.38
1.51,2.28,6.00,6.50,6.39
1.51,2.22,6.00,7.00,6.41
1.51,2.22,6.00,4.50,6.42
1.50,2.23,6.00,8.00,6.42
1.50,2.23,6.00,5.50,6.42
1.50,2.24,6.00,8.00,6.43
1.50,2.25,6.00,6.50,6.44
1.50,2.21,6.00,6.50,6.45
1.49,2.23,6.00,7.00,6.47
1.49,2.23,6.00,4.50,6.48
1.49,2.23,6.00,8.50,6.48
1.49,2.26,6.00,6.50,6.49
1.48,2.24,6.00,7.00,6.51
1.48,2.26,6.00,7.50,6.52
1.47,2.23,6.00,6.00,6.54
1.47,2.25,6.00,6.50,6.56
1.47,2.25,6.00,5.00,6.57
1.47,2.15,6.00,8.50,6.57
1.46,2.21,6.00,7.00,6.58
1.46,2.17,6.00,6.50,6.60
1.46,2.20,6.00,6.50,6.61
1.45,2.21,6.00,7.00,6.62
1.45,2.21,6.00,4.50,6.63
1.45,2.23,6.00,9.00,6.63
1.45,2.23,6.00,4.50,6.63
1.45,2.22,6.00,8.50,6.64
1.45,2.26,6.00,7.50,6.64
1.44,2.24,6.00,6.50,6.66
1.44,2.29,6.00,7.00,6.68
1.44,2.29,6.00,5.50,6.69
1.43,2.21,6.00,8.50,6.70
1.43,2.26,6.00,7.00,6.71
1.43,2.18,6.00,6.50,6.73
1.42,2.21,6.00,7.00,6.74
1.42,2.22,6.00,7.00,6.76
1.41,2.26,6.00,7.00,6.77
1.41,2.26,6.00,5.00,6.78
1.41,2.18,6.00,8.50,6.79
1.41,2.24,6.00,7.50,6.80
1.40,2.18,6.00,6.50,6.81
1.40,2.23,6.00,7.00,6.83
1.40,2.20,6.00,7.00,6.84
1.39,2.20,6.00,5.00,6.85
1.39,2.21,6.00,9.00,6.85
1.39,2.21,6.00,5.00,6.86
1.39,2.25,6.00,9.00,6.86
1.39,2.19,6.00,7.50,6.87
1.38,2.22,6.00,7.00,6.89
1.38,2.24,6.00,7.00,6.91
1.37,2.24,6.00,5.00,6.92
1.37,2.27,6.00,8.50,6.93
1.37,2.27,6.00,5.00,6.93
1.37,2.28,6.00,9.50,6.93
1.37,2.25,6.00,6.50,6.94
1.36,2.29,6.00,7.50,6.95
1.36,2.29,6.00,7.00,6.97
1.36,2.29,6.00,5.50,6.98
1.35,2.30,6.00,9.50,6.98
1.35,2.26,6.00,6.50,7.00
1.35,2.26,6.00,7.00,7.01
1.34,2.18,6.00,7.50,7.03
1.34,2.22,6.00,7.00,7.04
1.33,2.19,6.00,7.50,7.05
1.33,2.19,6.00,5.00,7.06
1.33,2.28,6.00,9.50,7.07
1.33,2.23,6.00,7.00,7.08
1.32,2.24,6.00,7.50,7.09
1.32,2.19,6.00,7.50,7.11
1.31,2.22,6.00,7.50,7.13
1.31,2.22,6.00,5.00,7.14
1.31,2.22,6.00,9.50,7.15
1.30,2.22,6.00,5.50,7.16
1.30,2.17,6.00,9.50,7.17
1.30,2.13,6.00,7.00,7.18
1.29,2.12,6.00,8.00,7.20
1.29,2.12,6.00,7.00,7.22
1.28,2.12,6.00,5.50,7.24
1.28,2.16,6.00,10.00,7.25
1.27,2.17,6.00,7.00,7.27
1.27,2.16,6.00,8.00,7.29
1.26,2.14,6.00,7.50,7.31
1.26,2.13,6.00,8.00,7.33
1.25,2.13,6.00,7.00,7.36
1.24,2.13,6.00,6.00,7.37
1.24,2.13,6.00,9.00,7.38
1.24,2.10,6.00,8.00,7.40
1.23,2.12,6.00,7.50,7.42
1.23,2.05,6.00,7.00,7.44
1.22,2.07,6.00,8.00,7.45
1.22,2.07,6.00,5.00,7.46
1.22,2.04,6.00,10.00,7.46
1.21,2.04,6.00,6.00,7.47
1.21,2.02,6.00,9.50,7.48
1.21,2.02,6.00,7.50,7.49
1.20,2.03,6.00,7.50,7.51
1.20,2.04,6.00,8.00,7.52
1.19,2.04,6.00,6.00,7.54
1.19,2.03,6.00,10.00,7.55
1.19,2.03,6.00,6.00,7.56
1.18,2.00,6.00,9.50,7.57
1.18,1.98,6.00,8.00,7.59
1.17,1.98,6.00,8.00,7.62
1.16,1.97,6.00,7.50,7.64
1.16,1.97,6.00,6.00,7.66
1.15,1.94,6.00,10.00,7.67
1.15,1.93,6.00,8.00,7.69
1.14,1.88,6.00,8.00,7.71
1.14,1.88,6.00,7.50,7.73
1.13,1.90,6.00,7.50,7.75
1.13,1.86,6.00,8.00,7.76
1.12,1.86,6.00,6.00,7.77
1.12,1.86,6.00,10.50,7.78
1.12,1.84,6.00,8.00,7.79
1.11,1.84,6.00,8.00,7.81
1.10,1.86,6.00,8.00,7.83
1.10,1.78,6.00,8.00,7.85
1.09,1.78,6.00,5.50,7.86
1.09,1.73,6.00,10.50,7.87
1.09,1.73,6.00,6.00,7.87
1.08,1.70,6.00,10.00,7.88
1.08,1.71,6.00,8.00,7.90
1.07,1.67,6.00,7.50,7.91
1.07,1.67,6.00,8.00,7.92
1.07,1.67,6.00,6.00,7.93
1.06,1.61,6.00,10.50,7.93
1.06,1.65,6.00,8.00,7.94
1.06,1.66,6.00,8.00,7.96
1.05,1.63,6.00,8.00,7.97
1.05,1.61,6.00,9.00,7.98
1.04,1.57,6.00,8.00,8.00
1.04,1.57,6.00,5.50,8.01
1.03,1.53,6.00,10.50,8.01
1.03,1.52,6.00,8.50,8.03
1.03,1.43,6.00,7.50,8.04
1.02,1.38,6.00,8.00,8.05
1.02,1.34,6.00,8.00,8.06
1.01,1.34,6.00,6.00,8.06
1.01,1.34,6.00,11.00,8.06
1.01,1.34,6.00,5.50,8.07
1.01,1.33,6.00,11.00,8.07
1.00,1.34,6.00,8.00,8.08
1.00,1.34,6.00,8.00,8.09
0.99,1.33,6.00,9.00,8.11
0.99,1.33,6.00,6.00,8.12
0.98,1.30,6.00,10.50,8.13
0.98,1.26,6.00,8.00,8.14
0.97,1.21,6.00,8.00,8.16
0.97,1.19,6.00,8.50,8.17
0.97,1.16,6.00,7.50,8.18
0.96,1.18,6.00,8.00,8.19
0.96,1.18,6.00,5.50,8.19
0.96,1.22,6.00,10.50,8.18
0.96,1.25,6.00,8.00,8.17
0.96,1.26,6.00,8.50,8.17
0.95,1.28,6.00,8.50,8.18
0.95,1.28,6.00,8.00,8.18
0.95,1.28,6.00,6.00,8.18
0.95,1.22,6.00,10.50,8.17
0.95,1.22,6.00,6.00,8.17
0.94,1.16,6.00,10.50,8.16
0.94,1.13,6.00,7.50,8.17
0.94,1.13,6.00,8.00,8.17
0.94,1.11,6.00,8.50,8.17
0.94,1.11,6.00,5.50,8.17
0.94,1.08,6.00,10.50,8.16
0.94,1.08,6.00,5.50,8.15
0.93,1.09,6.00,11.00,8.14
0.93,1.09,6.00,8.50,8.14
0.93,1.13,6.00,8.00,8.15
0.93,1.08,6.00,8.50,8.15
0.92,1.08,6.00,6.00,8.16
0.92,1.02,6.00,10.50,8.16
0.92,1.02,6.00,8.50,8.16
0.91,0.96,6.00,8.00,8.18
0.91,0.97,6.00,8.00,8.19
0.90,0.89,6.00,8.00,8.19
0.90,0.91,6.00,8.00,8.20
0.90,0.91,6.00,6.50,8.19
0.90,0.94,6.00,10.00,8.19
0.90,0.94,6.00,8.50,8.19
0.89,0.93,6.00,8.00,8.19
0.89,0.89,6.00,8.00,8.20
0.89,0.90,6.00,8.50,8.20
0.89,0.90,6.00,6.00,8.20
0.88,0.87,6.00,10.50,8.19
0.88,0.87,6.00,6.00,8.19
0.88,0.86,6.00,10.50,8.19
0.88,0.76,6.00,8.00,8.19
0.88,0.76,6.00,8.00,8.19
0.87,0.77,6.00,7.50,8.20
0.87,0.77,6.00,6.00,8.19
0.87,0.75,6.00,10.50,8.18
0.87,0.72,6.00,8.00,8.17
0.87,0.69,6.00,8.00,8.17
0.87,0.71,6.00,8.00,8.17
0.87,0.73,6.00,8.00,8.17
0.86,0.74,6.00,8.00,8.16
0.86,0.74,6.00,6.00,8.15
0.86,0.72,6.00,11.00,8.14
0.86,0.68,6.00,8.00,8.14
0.86,0.66,6.00,8.50,8.14
0.86,0.62,6.00,7.50,8.15
0.85,0.64,6.00,8.50,8.15
0.85,0.64,6.00,5.50,8.14
0.85,0.61,6.00,10.00,8.13
0.85,0.61,6.00,6.00,8.12
0.85,0.62,6.00,10.00,8.11
0.85,0.63,6.00,8.00,8.10
0.85,0.59,6.00,7.50,8.10
0.85,0.55,6.00,8.00,8.09
0.85,0.55,6.00,6.00,8.08
0.85,0.57,6.00,10.00,8.07
0.85,0.57,6.00,6.00,8.05
0.85,0.53,6.00,9.50,8.04
0.85,0.52,6.00,8.00,8.03
0.85,0.50,6.00,8.00,8.02
0.85,0.53,6.00,8.00,8.02
0.85,0.53,6.00,5.50,8.01
0.85,0.57,6.00,10.00,7.99
0.85,0.57,6.00,8.00,7.98
0.85,0.50,6.00,8.00,7.98
0.85,0.50,6.00,8.00,7.97
0.85,0.45,6.00,7.50,7.97
0.85,0.42,6.00,8.00,7.96
0.85,0.42,6.00,5.50,7.95
0.85,0.43,6.00,10.00,7.94
0.85,0.41,6.00,8.00,7.92
0.85,0.42,6.00,7.50,7.92
0.85,0.44,6.00,8.00,7.91
0.85,0.42,6.00,7.50,7.91
0.85,0.42,6.00,6.00,7.90
0.85,0.42,6.00,9.50,7.88
0.85,0.42,6.00,6.50,7.87
0.85,0.35,6.00,9.50,7.86
0.85,0.31,6.00,7.50,7.85
0.85,0.32,6.00,8.00,7.85
0.85,0.31,6.00,7.50,7.84
0.85,0.31,6.00,5.50,7.83
0.85,0.26,6.00,10.00,7.82
0.85,0.25,6.00,7.50,7.81
0.85,0.29,6.00,7.00,7.80
0.85,0.24,6.00,8.00,7.80
0.85,0.28,6.00,7.50,7.79
0.85,0.26,6.00,7.50,7.78
0.85,0.26,6.00,5.00,7.76
