kps 0.25
kis 0.4

kpp 30
kip 120
kdp 0.5

pitch set point, pitch, speed set point, speed, filtered speed
2.78,3.34,6.00,4.50,6.36
2.77,3.34,6.00,8.50,6.36
2.77,3.29,6.00,6.00,6.38
2.77,3.27,6.00,7.00,6.39
2.76,3.21,6.00,6.50,6.41
2.76,3.21,6.00,6.50,6.42
2.76,3.18,6.00,7.00,6.44
2.75,3.18,6.00,4.50,6.45
2.75,3.20,6.00,9.00,6.46
2.75,3.16,6.00,7.00,6.47
2.74,3.16,6.00,6.50,6.49
2.74,3.07,6.00,7.00,6.52
2.73,3.11,6.00,6.50,6.54
2.73,3.11,6.00,4.50,6.55
2.72,3.07,6.00,9.00,6.56
2.72,3.07,6.00,5.00,6.57
2.72,2.98,6.00,8.50,6.58
2.71,3.01,6.00,7.00,6.60
2.71,2.94,6.00,6.50,6.62
2.70,2.95,6.00,7.00,6.64
2.70,2.95,6.00,5.00,6.65
2.70,2.92,6.00,8.50,6.66
2.69,2.93,6.00,7.00,6.67
2.69,2.90,6.00,6.50,6.69
2.68,2.88,6.00,7.00,6.71
2.68,2.82,6.00,7.00,6.72
2.68,2.84,6.00,7.00,6.74
2.67,2.84,6.00,4.50,6.75
2.67,2.83,6.00,9.00,6.75
2.67,2.85,6.00,7.00,6.76
2.66,2.84,6.00,6.50,6.78
2.66,2.81,6.00,7.00,6.79
2.66,2.77,6.00,7.00,6.80
2.65,2.79,6.00,6.00,6.81
2.65,2.79,6.00,5.00,6.81
2.65,2.76,6.00,8.50,6.80
2.65,2.74,6.00,6.50,6.80
2.65,2.75,6.00,7.00,6.80
2.65,2.74,6.00,7.00,6.80
2.65,2.72,6.00,7.00,6.81
2.64,2.72,6.00,5.00,6.81
2.64,2.63,6.00,9.00,6.80
2.64,2.63,6.00,5.00,6.80
2.64,2.61,6.00,8.50,6.80
2.64,2.62,6.00,7.00,6.81
2.64,2.62,6.00,6.50,6.82
2.63,2.61,6.00,7.00,6.82
2.63,2.61,6.00,5.00,6.82
2.63,2.61,6.00,8.50,6.82
2.63,2.61,6.00,7.00,6.82
2.63,2.59,6.00,6.50,6.83
2.63,2.64,6.00,6.50,6.83
2.62,2.59,6.00,7.00,6.83
2.62,2.61,6.00,6.50,6.83
2.62,2.61,6.00,4.50,6.82
2.62,2.62,6.00,9.50,6.81
2.62,2.67,6.00,6.50,6.81
2.62,2.65,6.00,7.00,6.81
2.62,2.67,6.00,6.50,6.81
2.62,2.65,6.00,7.00,6.81
2.62,2.65,6.00,4.50,6.81
2.62,2.70,6.00,8.50,6.80
2.62,2.70,6.00,5.00,6.79
2.62,2.75,6.00,8.50,6.78
2.62,2.71,6.00,6.00,6.77
2.62,2.76,6.00,6.50,6.76
2.62,2.78,6.00,7.00,6.76
2.62,2.78,6.00,4.50,6.75
2.62,2.81,6.00,8.50,6.73
2.63,2.81,6.00,5.50,6.72
2.63,2.83,6.00,8.50,6.71
2.63,2.83,6.00,6.50,6.71
2.62,2.80,6.00,6.50,6.71
2.62,2.83,6.00,6.50,6.70
2.62,2.83,6.00,4.50,6.70
2.63,2.89,6.00,9.00,6.68
2.63,2.92,6.00,6.50,6.68
2.62,2.94,6.00,7.00,6.68
2.62,2.95,6.00,7.00,6.68
2.62,2.98,6.00,6.00,6.69
2.62,2.95,6.00,7.00,6.69
2.62,2.95,6.00,5.00,6.68
2.62,3.01,6.00,8.50,6.68
2.62,2.99,6.00,7.00,6.68
2.62,3.04,6.00,7.00,6.68
2.61,3.05,6.00,6.50,6.69
2.61,3.05,6.00,7.00,6.70
2.61,3.05,6.00,5.00,6.70
2.61,3.08,6.00,9.00,6.70
2.61,3.08,6.00,5.50,6.71
2.60,3.13,6.00,8.50,6.72
2.60,3.13,6.00,7.00,6.73
2.59,3.14,6.00,7.00,6.75
2.59,3.13,6.00,7.00,6.76
2.59,3.13,6.00,5.00,6.78
2.58,3.19,6.00,8.50,6.78
2.58,3.22,6.00,7.50,6.80
2.57,3.21,6.00,7.00,6.81
2.57,3.24,6.00,7.50,6.83
2.56,3.20,6.00,7.50,6.86
2.56,3.26,6.00,7.00,6.88
2.55,3.26,6.00,5.00,6.90
2.55,3.24,6.00,9.00,6.91
2.54,3.30,6.00,7.50,6.93
2.54,3.28,6.00,7.00,6.95
2.53,3.35,6.00,7.50,6.97
2.52,3.29,6.00,7.50,7.00
2.52,3.29,6.00,5.50,7.02
2.51,3.33,6.00,9.50,7.04
2.51,3.33,6.00,5.00,7.05
2.50,3.39,6.00,9.50,7.07
2.50,3.36,6.00,7.50,7.10
2.49,3.38,6.00,7.00,7.12
2.48,3.40,6.00,7.50,7.15
2.48,3.40,6.00,5.50,7.17
2.47,3.41,6.00,10.00,7.18
2.47,3.41,6.00,6.00,7.20
2.46,3.39,6.00,9.50,7.23
2.45,3.37,6.00,7.50,7.26
2.44,3.38,6.00,7.50,7.29
2.43,3.41,6.00,7.50,7.32
2.43,3.41,6.00,6.00,7.34
2.42,3.36,6.00,10.00,7.36
2.41,3.39,6.00,7.50,7.39
2.40,3.38,6.00,8.50,7.43
2.39,3.40,6.00,8.00,7.46
2.38,3.41,6.00,7.50,7.50
2.38,3.43,6.00,8.50,7.53
2.37,3.43,6.00,5.00,7.56
2.36,3.41,6.00,10.50,7.58
2.35,3.38,6.00,7.50,7.61
2.34,3.42,6.00,8.00,7.64
2.34,3.38,6.00,8.00,7.67
2.33,3.44,6.00,8.00,7.70
2.32,3.44,6.00,6.00,7.72
2.31,3.40,6.00,10.00,7.74
2.31,3.40,6.00,6.00,7.75
2.30,3.36,6.00,10.50,7.77
2.29,3.38,6.00,8.00,7.80
2.28,3.43,6.00,8.50,7.83
2.27,3.35,6.00,8.50,7.86
2.27,3.35,6.00,5.00,7.89
2.26,3.37,6.00,11.00,7.90
2.25,3.34,6.00,8.00,7.93
2.24,3.34,6.00,8.00,7.95
2.24,3.39,6.00,8.00,7.98
2.23,3.31,6.00,9.00,8.00
2.22,3.37,6.00,8.00,8.03
2.21,3.37,6.00,6.00,8.05
2.21,3.41,6.00,11.00,8.06
2.20,3.39,6.00,8.50,8.08
2.19,3.41,6.00,8.50,8.11
2.18,3.37,6.00,9.00,8.14
2.17,3.34,6.00,8.00,8.17
2.16,3.34,6.00,6.50,8.20
2.15,3.33,6.00,11.00,8.22
2.15,3.33,6.00,6.00,8.24
2.14,3.33,6.00,11.00,8.26
2.13,3.32,6.00,8.50,8.28
2.12,3.31,6.00,9.00,8.31
2.11,3.33,6.00,9.00,8.34
2.10,3.33,6.00,6.00,8.37
2.09,3.39,6.00,11.50,8.39
2.08,3.39,6.00,7.00,8.42
2.07,3.42,6.00,11.00,8.45
2.06,3.35,6.00,9.50,8.48
2.05,3.35,6.00,9.00,8.52
2.04,3.32,6.00,8.50,8.56
2.03,3.32,6.00,6.50,8.60
2.02,3.24,6.00,11.50,8.62
2.01,3.23,6.00,9.00,8.65
2.00,3.19,6.00,9.00,8.69
1.99,3.24,6.00,9.50,8.72
1.97,3.20,6.00,9.00,8.76
1.96,3.21,6.00,9.00,8.79
1.95,3.21,6.00,6.50,8.82
1.95,3.16,6.00,12.00,8.84
1.94,3.21,6.00,9.00,8.86
1.92,3.19,6.00,9.50,8.89
1.91,3.15,6.00,9.00,8.93
1.90,3.10,6.00,9.00,8.96
1.89,3.10,6.00,7.00,8.98
1.89,3.09,6.00,11.50,8.99
1.88,3.09,6.00,7.00,9.01
1.87,3.04,6.00,12.00,9.02
1.86,3.02,6.00,9.00,9.05
1.85,2.99,6.00,9.50,9.08
1.84,3.00,6.00,9.50,9.10
1.83,3.00,6.00,7.00,9.13
1.82,3.00,6.00,12.00,9.14
1.81,2.95,6.00,9.50,9.17
1.80,2.88,6.00,9.50,9.20
1.79,2.84,6.00,9.00,9.22
1.78,2.81,6.00,10.00,9.25
1.77,2.80,6.00,9.50,9.27
1.76,2.80,6.00,6.50,9.29
1.75,2.77,6.00,12.50,9.30
1.74,2.76,6.00,10.50,9.32
1.73,2.78,6.00,9.50,9.35
1.72,2.77,6.00,10.00,9.39
1.71,2.72,6.00,10.00,9.42
1.70,2.72,6.00,6.50,9.44
1.69,2.63,6.00,13.00,9.46
1.68,2.63,6.00,7.00,9.48
1.67,2.59,6.00,12.50,9.50
1.66,2.56,6.00,9.50,9.53
1.65,2.58,6.00,10.00,9.56
1.64,2.52,6.00,10.00,9.59
1.62,2.52,6.00,7.00,9.61
1.62,2.53,6.00,13.00,9.63
1.61,2.53,6.00,8.00,9.65
1.60,2.46,6.00,12.50,9.67
1.58,2.43,6.00,10.00,9.70
1.57,2.37,6.00,10.00,9.74
1.56,2.35,6.00,10.00,9.77
1.55,2.35,6.00,7.50,9.80
1.54,2.30,6.00,13.00,9.81
1.52,2.25,6.00,10.00,9.84
1.51,2.26,6.00,10.00,9.87
1.50,2.24,6.00,10.50,9.90
1.49,2.21,6.00,10.00,9.93
1.48,2.17,6.00,10.00,9.96
1.47,2.17,6.00,7.00,9.98
1.46,2.13,6.00,13.50,9.98
1.45,2.08,6.00,10.00,10.00
1.44,2.01,6.00,10.00,10.03
1.43,1.96,6.00,10.50,10.05
1.42,1.97,6.00,10.00,10.07
1.41,1.97,6.00,7.50,10.08
1.40,1.89,6.00,13.00,10.08
1.39,1.89,6.00,8.00,10.09
1.38,1.77,6.00,12.50,10.10
1.37,1.77,6.00,10.50,10.12
1.36,1.77,6.00,10.00,10.14
1.35,1.69,6.00,11.00,10.16
1.34,1.69,6.00,7.00,10.17
1.34,1.55,6.00,13.00,10.17
1.33,1.55,6.00,10.50,10.18
1.32,1.56,6.00,10.00,10.20
1.31,1.50,6.00,10.00,10.22
1.30,1.40,6.00,10.50,10.23
1.29,1.37,6.00,10.00,10.24
1.28,1.37,6.00,7.50,10.24
1.28,1.36,6.00,13.50,10.24
1.27,1.29,6.00,10.00,10.24
1.26,1.19,6.00,10.50,10.25
1.25,1.14,6.00,10.50,10.26
1.24,1.14,6.00,10.50,10.28
1.23,1.14,6.00,7.00,10.28
1.23,1.04,6.00,13.50,10.28
1.22,1.04,6.00,8.00,10.27
1.21,0.96,6.00,13.00,10.28
1.20,0.92,6.00,10.00,10.29
1.19,0.89,6.00,11.00,10.30
1.18,0.79,6.00,10.00,10.31
1.18,0.79,6.00,8.00,10.32
1.17,0.74,6.00,13.00,10.32
1.16,0.74,6.00,7.50,10.32
1.16,0.64,6.00,13.00,10.32
1.15,0.62,6.00,10.00,10.33
1.14,0.59,6.00,10.50,10.34
1.13,0.56,6.00,10.00,10.35
1.12,0.56,6.00,8.00,10.35
1.12,0.49,6.00,13.00,10.34
1.11,0.41,6.00,10.50,10.34
1.10,0.36,6.00,10.00,10.35
1.09,0.27,6.00,10.50,10.36
1.08,0.25,6.00,10.00,10.36
1.08,0.17,6.00,10.00,10.36
1.07,0.17,6.00,7.50,10.36
1.07,0.06,6.00,13.50,10.34
1.06,0.06,6.00,10.00,10.34
1.05,-0.00,6.00,10.00,10.34
1.05,-0.08,6.00,10.00,10.34
1.04,-0.10,6.00,10.00,10.33
1.04,-0.10,6.00,8.00,10.32
1.03,-0.19,6.00,13.00,10.30
1.03,-0.19,6.00,7.50,10.29
1.03,-0.29,6.00,12.50,10.28
1.02,-0.34,6.00,10.00,10.27
1.01,-0.36,6.00,10.00,10.27
1.01,-0.40,6.00,10.50,10.26
1.00,-0.40,6.00,7.50,10.25
1.00,-0.48,6.00,12.50,10.24
1.00,-0.48,6.00,7.50,10.22
0.99,-0.56,6.00,12.50,10.20
0.99,-0.55,6.00,10.50,10.20
0.98,-0.65,6.00,10.00,10.19
0.97,-0.67,6.00,10.00,10.19
0.97,-0.69,6.00,10.00,10.19
0.96,-0.69,6.00,7.50,10.18
0.96,-0.80,6.00,12.00,10.16
0.96,-0.80,6.00,8.00,10.14
0.95,-0.88,6.00,12.00,10.13
0.95,-0.93,6.00,10.00,10.12
0.95,-0.94,6.00,10.00,10.11
0.94,-0.96,6.00,9.50,10.10
0.94,-1.02,6.00,10.00,10.09
0.93,-1.02,6.00,7.00,10.07
0.93,-1.12,6.00,12.50,10.05
0.93,-1.12,6.00,7.50,10.03
0.93,-1.22,6.00,11.50,10.00
0.92,-1.23,6.00,10.00,9.99
0.92,-1.27,6.00,10.00,9.97
0.92,-1.33,6.00,9.00,9.96
0.91,-1.36,6.00,9.50,9.95
0.91,-1.36,6.00,6.50,9.92
0.91,-1.43,6.00,11.50,9.88
0.91,-1.49,6.00,9.50,9.85
0.91,-1.52,6.00,9.00,9.82
0.91,-1.59,6.00,9.00,9.79
0.91,-1.64,6.00,9.50,9.76
0.92,-1.69,6.00,9.00,9.72
0.92,-1.69,6.00,6.00,9.68
0.92,-1.74,6.00,11.50,9.63
0.93,-1.79,6.00,9.00,9.58
0.93,-1.85,6.00,9.00,9.54
0.93,-1.87,6.00,8.50,9.50
0.93,-1.90,6.00,9.00,9.46
0.94,-1.90,6.00,6.50,9.41
0.94,-1.96,6.00,11.00,9.36
0.95,-1.96,6.00,7.00,9.31
0.95,-2.09,6.00,10.50,9.26
0.95,-2.11,6.00,9.00,9.22
0.96,-2.15,6.00,8.50,9.19
0.96,-2.19,6.00,9.00,9.15
0.96,-2.19,6.00,6.00,9.11
0.97,-2.27,6.00,11.00,9.07
0.97,-2.32,6.00,8.50,9.03
0.97,-2.37,6.00,9.00,9.00
0.97,-2.39,6.00,8.50,8.97
0.97,-2.42,6.00,8.50,8.94
0.97,-2.46,6.00,8.00,8.91
0.98,-2.46,6.00,6.50,8.87
0.98,-2.54,6.00,10.50,8.83
0.98,-2.60,6.00,8.00,8.79
0.99,-2.63,6.00,7.00,8.76
0.99,-2.65,6.00,6.50,8.71
1.00,-2.75,6.00,5.00,8.65
1.01,-2.76,6.00,4.50,8.56
1.03,-2.76,6.00,3.00,8.45
1.06,-2.27,6.00,4.50,8.30
1.09,-2.08,6.00,4.00,8.14
1.12,-1.81,6.00,4.00,7.95
1.16,-1.63,6.00,4.00,7.76
1.19,-1.41,6.00,4.50,7.56
1.23,-1.41,6.00,3.50,7.35
1.27,-1.10,6.00,6.00,7.14
1.31,-1.10,6.00,3.50,6.93
1.35,-0.74,6.00,6.00,6.74
1.39,-0.51,6.00,4.00,6.55
1.42,-0.55,6.00,4.50,6.36
1.46,-0.36,6.00,4.00,6.19
1.49,-0.36,6.00,2.50,6.01
1.53,-0.25,6.00,4.50,5.83
1.57,-0.19,6.00,2.50,5.65
1.60,-0.13,6.00,3.00,5.48
1.64,0.04,6.00,3.50,5.30
1.68,0.24,6.00,3.00,5.13
1.71,0.29,6.00,3.50,4.96
1.75,0.29,6.00,3.00,4.80
1.78,0.54,6.00,4.50,4.64
1.81,0.68,6.00,4.00,4.51
1.84,0.77,6.00,4.00,4.38
1.86,0.87,6.00,4.00,4.27
1.88,0.95,6.00,4.00,4.17
1.90,0.95,6.00,3.00,4.08
1.92,1.13,6.00,5.00,4.00
1.94,1.13,6.00,3.00,3.93
1.96,1.27,6.00,4.50,3.87
1.97,1.35,6.00,4.00,3.82
1.98,1.47,6.00,4.00,3.78
1.99,1.55,6.00,4.00,3.74
2.00,1.55,6.00,3.00,3.71
2.01,1.73,6.00,5.00,3.69
2.02,1.73,6.00,3.00,3.67
2.02,1.91,6.00,5.50,3.66
2.03,2.00,6.00,4.00,3.65
2.03,2.05,6.00,4.00,3.66
2.03,2.13,6.00,4.50,3.66
2.04,2.13,6.00,3.50,3.68
2.04,2.28,6.00,5.00,3.69
2.04,2.32,6.00,4.00,3.71
2.04,2.41,6.00,4.00,3.73
2.03,2.44,6.00,4.50,3.75
2.03,2.48,6.00,4.50,3.78
2.03,2.55,6.00,4.50,3.81
2.03,2.55,6.00,3.00,3.83
2.03,2.67,6.00,6.50,3.86
2.02,2.72,6.00,4.00,3.90
2.02,2.80,6.00,5.50,3.94
2.01,2.85,6.00,5.00,3.98
2.01,2.85,6.00,5.00,4.03
2.00,2.85,6.00,3.50,4.08
1.99,2.85,6.00,6.00,4.13
1.99,2.85,6.00,4.00,4.18
1.98,2.93,6.00,6.00,4.23
1.97,2.99,6.00,5.00,4.28
1.96,3.03,6.00,5.50,4.33
1.95,3.11,6.00,5.00,4.39
1.95,3.11,6.00,4.00,4.44
1.94,3.17,6.00,7.00,4.50
1.93,3.13,6.00,5.00,4.55
1.92,3.18,6.00,5.50,4.61
1.91,3.15,6.00,5.00,4.67
1.90,3.17,6.00,6.00,4.73
1.89,3.22,6.00,5.00,4.78
1.88,3.22,6.00,4.50,4.83
1.87,3.26,6.00,7.00,4.88
1.87,3.33,6.00,6.00,4.94
1.86,3.28,6.00,5.50,5.00
1.85,3.32,6.00,6.00,5.05
1.84,3.33,6.00,5.00,5.11
1.83,3.33,6.00,4.50,5.16
1.82,3.33,6.00,7.50,5.20
1.81,3.33,6.00,4.50,5.25
1.80,3.35,6.00,8.00,5.30
1.79,3.39,6.00,6.00,5.35
1.78,3.32,6.00,6.00,5.41
1.77,3.32,6.00,6.00,5.46
1.76,3.32,6.00,4.00,5.51
1.76,3.28,6.00,7.50,5.55
1.75,3.28,6.00,4.50,5.59
1.74,3.33,6.00,8.00,5.63
1.73,3.30,6.00,6.50,5.67
1.72,3.31,6.00,6.50,5.72
1.72,3.29,6.00,6.00,5.77
1.71,3.29,6.00,5.00,5.82
1.70,3.25,6.00,8.50,5.86
1.69,3.23,6.00,6.50,5.90
1.68,3.13,6.00,6.50,5.95
1.67,3.13,6.00,6.50,6.00
1.66,3.08,6.00,6.50,6.05
1.65,3.08,6.00,6.50,6.10
1.64,3.08,6.00,5.50,6.14
1.63,3.02,6.00,8.50,6.18
1.62,2.99,6.00,7.00,6.22
1.61,2.88,6.00,6.50,6.27
1.60,2.88,6.00,6.50,6.32
1.60,2.82,6.00,7.00,6.36
1.59,2.82,6.00,5.00,6.40
1.58,2.79,6.00,8.50,6.43
1.57,2.79,6.00,5.50,6.46
1.57,2.69,6.00,9.00,6.49
1.56,2.65,6.00,7.00,6.53
1.55,2.59,6.00,7.50,6.58
1.54,2.55,6.00,7.00,6.63
1.53,2.55,6.00,5.00,6.66
1.52,2.48,6.00,9.50,6.70
1.51,2.43,6.00,7.00,6.74
1.50,2.37,6.00,7.00,6.78
1.49,2.31,6.00,7.50,6.82
1.48,2.24,6.00,6.50,6.86
1.48,2.20,6.00,7.50,6.89
1.47,2.20,6.00,5.00,6.92
1.46,2.14,6.00,9.50,6.94
1.46,2.10,6.00,7.50,6.97
1.45,2.06,6.00,7.00,7.00
1.44,2.01,6.00,7.50,7.03
1.43,1.94,6.00,7.50,7.06
1.43,1.94,6.00,5.00,7.09
1.42,1.85,6.00,9.50,7.10
1.41,1.85,6.00,5.50,7.12
1.41,1.76,6.00,9.00,7.14
1.40,1.70,6.00,7.50,7.16
1.40,1.67,6.00,7.50,7.19
1.39,1.61,6.00,7.00,7.21
1.38,1.61,6.00,5.00,7.22
1.38,1.50,6.00,10.00,7.23
1.38,1.50,6.00,5.50,7.24
1.37,1.40,6.00,9.00,7.26
1.37,1.38,6.00,7.50,7.27
1.36,1.28,6.00,7.00,7.29
1.36,1.26,6.00,7.50,7.30
1.35,1.26,6.00,5.00,7.31
1.35,1.15,6.00,9.00,7.31
1.35,1.09,6.00,7.50,7.31
1.34,1.03,6.00,7.00,7.32
1.34,0.99,6.00,7.00,7.33
1.34,0.92,6.00,7.50,7.33
1.34,0.91,6.00,7.00,7.33
1.34,0.91,6.00,5.00,7.32
1.34,0.78,6.00,9.00,7.31
1.34,0.71,6.00,7.00,7.30
1.34,0.69,6.00,7.00,7.29
1.33,0.59,6.00,7.00,7.29
1.33,0.52,6.00,6.50,7.27
1.34,0.52,6.00,5.50,7.26
1.34,0.44,6.00,9.00,7.23
1.34,0.44,6.00,5.00,7.21
1.34,0.34,6.00,9.00,7.20
1.34,0.29,6.00,7.50,7.18
1.34,0.21,6.00,6.50,7.18
1.34,0.14,6.00,7.50,7.17
1.34,0.14,6.00,5.00,7.16
1.34,0.05,6.00,8.50,7.14
1.35,-0.00,6.00,7.00,7.13
1.35,-0.06,6.00,7.50,7.12
1.34,-0.11,6.00,6.00,7.11
1.35,-0.19,6.00,7.00,7.10
1.35,-0.28,6.00,6.50,7.09
1.35,-0.28,6.00,5.00,7.07
1.35,-0.36,6.00,8.50,7.04
1.35,-0.42,6.00,7.00,7.02
1.36,-0.47,6.00,6.50,7.00
1.36,-0.52,6.00,7.00,6.99
1.36,-0.56,6.00,6.00,6.97
1.36,-0.56,6.00,5.00,6.95
1.37,-0.69,6.00,8.50,6.92
1.37,-0.69,6.00,5.00,6.89
1.37,-0.79,6.00,8.00,6.87
1.38,-0.83,6.00,6.50,6.85
1.38,-0.89,6.00,6.50,6.83
1.38,-0.97,6.00,6.00,6.81
1.39,-0.97,6.00,5.00,6.78
1.39,-1.10,6.00,8.00,6.75
1.40,-1.10,6.00,5.00,6.72
1.40,-1.21,6.00,7.00,6.69
1.41,-1.28,6.00,6.50,6.66
1.41,-1.37,6.00,5.00,6.63
1.42,-1.45,6.00,5.00,6.60
1.43,-1.45,6.00,3.50,6.55
1.44,-1.63,6.00,4.50,6.48
1.45,-1.57,6.00,4.00,6.40
1.47,-1.36,6.00,3.50,6.31
1.49,-1.33,6.00,3.50,6.20
1.52,-1.19,6.00,4.00,6.09
1.54,-1.10,6.00,3.50,5.97
1.57,-1.10,6.00,2.50,5.84
1.59,-0.98,6.00,5.00,5.70
1.62,-0.89,6.00,3.00,5.56
1.65,-0.81,6.00,3.00,5.43
1.68,-0.76,6.00,3.00,5.28
1.71,-0.71,6.00,2.50,5.14
1.74,-0.71,6.00,1.50,4.99
1.78,-0.52,6.00,3.00,4.83
1.81,-0.52,6.00,1.50,4.67
1.85,-0.32,6.00,2.00,4.50
1.88,-0.18,6.00,1.50,4.33
1.92,-0.06,6.00,1.00,4.16
1.96,0.08,6.00,2.00,3.98
2.00,0.08,6.00,1.50,3.80
2.04,0.29,6.00,2.50,3.63
2.07,0.36,6.00,2.00,3.47
2.11,0.48,6.00,1.50,3.31
2.14,0.60,6.00,2.50,3.17
2.17,0.72,6.00,2.00,3.03
2.20,0.85,6.00,2.00,2.90
2.23,0.85,6.00,2.00,2.78
2.26,1.10,6.00,3.50,2.67
2.28,1.27,6.00,2.50,2.58
2.31,1.32,6.00,2.50,2.50
2.33,1.28,6.00,2.00,2.43
2.34,1.30,6.00,2.00,2.37
2.36,1.30,6.00,1.50,2.31
2.38,1.36,6.00,2.50,2.26
2.39,1.36,6.00,1.00,2.21
2.41,1.47,6.00,3.00,2.16
2.42,1.60,6.00,2.00,2.12
2.44,1.67,6.00,2.50,2.09
2.45,1.70,6.00,2.50,2.06
2.46,1.70,6.00,2.00,2.04
2.47,1.83,6.00,3.50,2.03
2.48,1.83,6.00,2.00,2.02
2.48,1.94,6.00,3.00,2.03
2.49,1.96,6.00,3.50,2.04
2.49,1.99,6.00,2.50,2.05
2.49,1.99,6.00,2.50,2.08
2.49,1.99,6.00,2.50,2.10
2.49,2.06,6.00,3.50,2.13
2.49,2.10,6.00,3.00,2.16
2.49,2.14,6.00,3.50,2.20
2.49,2.16,6.00,2.50,2.24
2.48,2.17,6.00,3.50,2.29
2.48,2.18,6.00,3.00,2.33
2.48,2.18,6.00,2.00,2.38
2.48,2.24,6.00,4.50,2.42
2.47,2.25,6.00,3.00,2.47
2.47,2.30,6.00,3.00,2.52
2.46,2.31,6.00,3.00,2.57
2.46,2.36,6.00,3.00,2.61
2.46,2.36,6.00,3.00,2.66
2.45,2.39,6.00,3.50,2.70
2.45,2.39,6.00,2.50,2.74
2.45,2.42,6.00,4.00,2.78
2.44,2.44,6.00,3.50,2.82
2.44,2.44,6.00,3.00,2.86
2.44,2.46,6.00,3.50,2.90
2.44,2.46,6.00,2.00,2.93
2.43,2.45,6.00,4.00,2.96
2.43,2.48,6.00,3.50,2.99
2.43,2.49,6.00,3.50,3.03
2.43,2.49,6.00,3.50,3.06
2.43,2.50,6.00,3.50,3.09
2.43,2.50,6.00,3.50,3.12
2.42,2.50,6.00,2.50,3.15
2.42,2.50,6.00,5.00,3.18
2.42,2.50,6.00,3.50,3.21
2.42,2.52,6.00,3.00,3.24
2.42,2.51,6.00,3.50,3.27
2.42,2.51,6.00,4.00,3.30
2.42,2.50,6.00,3.50,3.32
2.42,2.50,6.00,3.00,3.35
2.42,2.52,6.00,4.00,3.37
2.42,2.48,6.00,4.00,3.39
2.41,2.50,6.00,4.00,3.42
2.41,2.50,6.00,3.50,3.45
2.41,2.50,6.00,3.50,3.47
2.41,2.50,6.00,3.00,3.49
2.41,2.50,6.00,5.00,3.51
2.41,2.50,6.00,2.50,3.53
2.41,2.51,6.00,4.50,3.55
2.41,2.49,6.00,4.00,3.57
2.41,2.47,6.00,4.00,3.59
2.41,2.46,6.00,3.00,3.61
2.41,2.46,6.00,3.00,3.62
2.42,2.46,6.00,4.50,3.63
2.42,2.45,6.00,3.50,3.64
2.42,2.48,6.00,3.50,3.65
2.42,2.48,6.00,4.00,3.66
2.42,2.51,6.00,3.50,3.67
2.42,2.49,6.00,4.00,3.68
2.43,2.49,6.00,2.50,3.68
2.43,2.48,6.00,5.00,3.69
2.43,2.49,6.00,4.00,3.69
2.43,2.44,6.00,3.50,3.70
2.44,2.43,6.00,3.50,3.71
2.44,2.43,6.00,3.50,3.72
2.44,2.43,6.00,3.00,3.72
2.45,2.45,6.00,4.00,3.72
2.45,2.45,6.00,3.00,3.71
2.46,2.46,6.00,5.00,3.71
2.46,2.48,6.00,3.50,3.71
2.46,2.48,6.00,4.00,3.71
2.46,2.47,6.00,3.00,3.72
2.47,2.47,6.00,3.00,3.71
2.47,2.50,6.00,4.50,3.71
2.48,2.49,6.00,4.00,3.71
2.48,2.50,6.00,3.00,3.71
2.49,2.47,6.00,4.00,3.70
2.49,2.47,6.00,3.50,3.70
2.49,2.50,6.00,3.50,3.70
2.50,2.50,6.00,2.50,3.69
2.50,2.46,6.00,4.00,3.68
2.51,2.46,6.00,4.00,3.67
2.52,2.48,6.00,3.50,3.66
2.52,2.50,6.00,3.50,3.66
2.53,2.51,6.00,3.50,3.65
2.53,2.51,6.00,2.50,3.64
2.54,2.54,6.00,5.00,3.63
2.54,2.54,6.00,3.00,3.62
2.55,2.54,6.00,4.50,3.62
2.55,2.52,6.00,3.50,3.62
2.55,2.52,6.00,4.00,3.62
2.56,2.52,6.00,3.50,3.62
2.56,2.52,6.00,2.50,3.62
2.57,2.51,6.00,5.00,3.62
2.57,2.51,6.00,2.50,3.62
2.57,2.53,6.00,5.00,3.62
2.58,2.55,6.00,3.50,3.62
2.58,2.54,6.00,3.50,3.63
2.58,2.55,6.00,4.00,3.63
2.59,2.55,6.00,2.50,3.64
2.59,2.59,6.00,5.00,3.64
2.59,2.59,6.00,3.50,3.64
2.59,2.57,6.00,4.00,3.65
2.60,2.56,6.00,4.00,3.66
2.60,2.58,6.00,3.50,3.67
2.60,2.57,6.00,3.50,3.68
2.60,2.57,6.00,3.00,3.68
2.61,2.57,6.00,4.50,3.68
2.61,2.59,6.00,3.50,3.69
2.61,2.57,6.00,3.50,3.69
2.62,2.56,6.00,4.00,3.69
2.62,2.57,6.00,3.50,3.69
2.62,2.57,6.00,2.50,3.69
2.63,2.59,6.00,5.00,3.69
2.63,2.59,6.00,3.00,3.69
2.63,2.57,6.00,4.50,3.69
2.64,2.58,6.00,4.00,3.69
2.64,2.59,6.00,3.50,3.70
2.64,2.58,6.00,3.50,3.70
2.65,2.58,6.00,3.00,3.70
2.65,2.56,6.00,5.00,3.70
2.65,2.56,6.00,3.50,3.71
2.66,2.55,6.00,4.00,3.71
2.66,2.58,6.00,4.00,3.72
2.66,2.57,6.00,4.00,3.73
2.66,2.58,6.00,3.50,3.74
2.66,2.58,6.00,3.00,3.74
